tanggal,pasar manis,pasar wage
2019-11-29,35000.0,34000.0
2019-12-02,35000.0,34000.0
2019-12-03,35000.0,34000.0
2019-12-04,35000.0,34000.0
2019-12-05,35000.0,34000.0
2019-12-06,35000.0,34000.0
2019-12-09,35000.0,35000.0
2019-12-10,34500.0,35000.0
2019-12-11,35000.0,35000.0
2019-12-12,35000.0,35000.0
2019-12-13,35000.0,35000.0
2019-12-16,35000.0,35000.0
2019-12-17,35000.0,35000.0
2019-12-18,35000.0,35000.0
2019-12-19,35000.0,35000.0
2019-12-20,35000.0,35000.0
2019-12-23,35000.0,35000.0
2019-12-24,35000.0,35000.0
2019-12-25,34999.99924852544,34999.93187398744
2019-12-26,35000.0,35000.0
2019-12-27,35000.0,35000.0
2019-12-30,35000.0,35000.0
2019-12-31,35000.0,35000.0
2020-01-01,34999.96838856722,34981.09895108696
2020-01-02,35000.0,35000.0
2020-01-03,35000.0,35000.0
2020-01-06,35000.0,33500.0
2020-01-07,35000.0,33500.0
2020-01-08,35000.0,33500.0
2020-01-09,35000.0,33000.0
2020-01-10,34814.88570504217,33000.0
2020-01-13,34000.0,33000.0
2020-01-14,34000.0,33000.0
2020-01-15,34000.0,33000.0
2020-01-16,34000.0,33000.0
2020-01-17,34000.0,33000.0
2020-01-20,34000.0,32000.0
2020-01-21,32000.0,32000.0
2020-01-22,32000.0,32000.0
2020-01-23,32000.0,32000.0
2020-01-24,31500.0,32000.0
2020-01-27,32500.0,33000.0
2020-01-28,32500.0,33000.0
2020-01-29,32500.0,33000.0
2020-01-30,32500.0,33000.0
2020-01-31,32500.0,33000.0
2020-02-03,32500.0,33000.0
2020-02-04,32500.0,33000.0
2020-02-05,32500.0,33000.0
2020-02-06,32500.0,33000.0
2020-02-07,32500.0,33000.0
2020-02-10,33000.0,35000.0
2020-02-11,33500.0,35000.0
2020-02-12,34500.0,35000.0
2020-02-13,33500.0,35000.0
2020-02-14,33500.0,35000.0
2020-02-17,33500.0,35000.0
2020-02-18,33500.0,35000.0
